pelicula_id,usuario_id,rating,fecha
07,87380,0,2016-02-20T12:57:06Z
23,69752,4,2016-02-16T18:36:52Z
65,917,3,2016-02-17T22:28:59Z
61,4987,3,2016-02-17T01:33:44Z
28,13321,0,2016-02-17T07:34:20Z
422,35214,0,2016-02-18T21:57:21Z
615,42349,0,2016-02-20T09:58:40Z
224,87624,2,2016-02-18T13:15:01Z
715,25185,0,2016-02-15T04:24:30Z
317,75456,1,2016-02-20T19:13:21Z
317,31004,2,2016-02-17T19:48:06Z
210,22940,0,2016-02-18T18:27:18Z
69,2928,0,2016-02-16T23:44:17Z
270,63944,1,2016-02-15T12:16:52Z
48,23731,2,2016-02-18T16:58:31Z
39,5920,0,2016-02-17T05:31:59Z
68,5739,1,2016-02-15T21:39:53Z
06,99460,1,2016-02-16T20:10:27Z
09,10245,3,2016-02-15T00:09:19Z
417,99966,3,2016-02-18T08:13:21Z
79,98572,3,2016-02-17T18:22:28Z
621,1512,2,2016-02-17T08:37:48Z
12,65666,3,2016-02-16T21:59:05Z
12,74397,4,2016-02-20T05:41:25Z
718,4768,1,2016-02-16T21:18:21Z
10,94981,4,2016-02-17T18:59:13Z
722,31582,0,2016-02-17T22:21:56Z
66,57879,4,2016-02-19T15:22:35Z
215,55707,1,2016-02-20T10:50:10Z
02,32669,4,2016-02-19T13:24:25Z
78,15510,3,2016-02-19T18:11:00Z
712,43203,3,2016-02-18T20:36:53Z
410,14117,0,2016-02-17T08:50:23Z
620,78204,4,2016-02-19T15:13:51Z
219,90718,0,2016-02-18T15:27:46Z
43,77813,4,2016-02-19T01:50:47Z
621,33921,2,2016-02-17T00:32:19Z
78,82581,3,2016-02-19T21:05:38Z
22,83461,0,2016-02-20T20:18:37Z
44,6694,0,2016-02-16T20:51:46Z
610,49112,0,2016-02-20T12:45:34Z
724,61817,3,2016-02-19T07:05:16Z
15,39723,1,2016-02-19T01:25:42Z
619,7865,4,2016-02-18T11:59:58Z
34,19175,3,2016-02-19T11:55:38Z
312,5710,1,2016-02-16T17:59:47Z
45,57157,3,2016-02-15T09:22:44Z
66,99050,0,2016-02-16T20:12:48Z
24,26073,2,2016-02-16T20:10:15Z
72,20534,2,2016-02-16T15:57:34Z
25,98587,4,2016-02-17T04:33:10Z
915,14361,1,2016-02-18T04:15:56Z
61,47951,2,2016-02-18T06:26:47Z
13,27833,2,2016-02-15T16:34:30Z
219,83317,0,2016-02-17T01:24:46Z
03,91723,1,2016-02-20T20:44:40Z
625,77036,4,2016-02-20T08:29:48Z
725,53954,0,2016-02-16T05:10:59Z
78,50237,0,2016-02-17T04:33:59Z
710,25857,3,2016-02-17T00:48:37Z
02,13866,4,2016-02-18T14:59:45Z
324,63487,2,2016-02-17T07:27:48Z
23,90086,0,2016-02-17T03:13:07Z
610,18571,1,2016-02-16T08:49:47Z
422,10846,1,2016-02-16T19:07:12Z
21,3529,0,2016-02-16T18:17:43Z
20,26441,3,2016-02-15T00:58:13Z
612,57035,3,2016-02-15T00:23:47Z
05,98574,1,2016-02-16T02:11:31Z
422,91814,2,2016-02-18T06:30:19Z
44,4409,2,2016-02-19T05:00:44Z
715,54252,1,2016-02-18T08:14:57Z
342,59909,3,2016-02-19T17:23:29Z
412,97849,4,2016-02-18T09:22:23Z
716,82663,2,2016-02-18T08:15:25Z
312,28197,0,2016-02-18T14:58:00Z
418,24125,4,2016-02-20T17:07:17Z
223,9128,1,2016-02-15T13:14:59Z
36,67853,0,2016-02-15T16:07:34Z
04,21414,3,2016-02-16T17:06:52Z
616,32635,0,2016-02-19T18:04:46Z
616,75658,4,2016-02-15T21:45:50Z
15,27458,1,2016-02-18T22:43:33Z
710,50278,1,2016-02-18T15:21:56Z
03,55676,2,2016-02-17T20:11:23Z
05,81836,2,2016-02-16T20:47:24Z
23,96554,2,2016-02-16T20:20:07Z
68,15766,2,2016-02-19T04:59:26Z
49,42360,1,2016-02-19T08:38:02Z
620,16854,4,2016-02-20T00:47:34Z
723,34749,0,2016-02-19T03:43:48Z
320,72157,4,2016-02-17T19:29:35Z
270,78750,3,2016-02-16T07:59:32Z
14,63305,4,2016-02-15T02:42:07Z
610,19908,1,2016-02-17T14:32:34Z
723,82211,1,2016-02-19T22:50:53Z
615,47500,0,2016-02-17T20:42:46Z
211,55367,2,2016-02-19T15:21:11Z
710,70654,3,2016-02-17T02:19:53Z
23,48758,2,2016-02-15T19:26:10Z
224,60703,4,2016-02-20T19:09:46Z
412,82670,3,2016-02-18T09:14:37Z
622,74036,1,2016-02-17T14:53:17Z
615,91967,3,2016-02-15T06:43:54Z
13,55747,2,2016-02-17T10:48:17Z
328,56439,3,2016-02-18T16:46:32Z
216,53417,2,2016-02-20T04:31:56Z
311,74571,4,2016-02-17T19:17:19Z
65,84817,3,2016-02-20T17:35:40Z
26,43030,0,2016-02-15T05:35:47Z
28,99212,3,2016-02-18T03:42:34Z
610,15973,0,2016-02-19T12:44:46Z
225,39557,0,2016-02-18T01:13:13Z
33,16128,3,2016-02-19T03:09:52Z
74,66599,1,2016-02-18T04:20:40Z
325,90328,1,2016-02-17T17:23:17Z
62,91450,1,2016-02-15T06:12:50Z
66,4476,0,2016-02-19T00:00:06Z
423,83758,2,2016-02-19T06:48:47Z
416,1362,2,2016-02-15T23:59:25Z
415,54569,3,2016-02-17T07:46:07Z
72,9298,3,2016-02-18T15:56:39Z
423,57459,4,2016-02-15T22:06:43Z
62,477,0,2016-02-16T08:31:08Z
35,52937,1,2016-02-19T22:05:44Z
23,16290,0,2016-02-17T01:33:37Z
718,10681,2,2016-02-16T01:52:40Z
716,86393,1,2016-02-16T16:24:41Z
622,94395,1,2016-02-15T22:05:34Z
18,11796,1,2016-02-15T17:13:01Z
61,79022,2,2016-02-20T20:43:41Z
10,61058,4,2016-02-18T02:54:58Z
425,30297,1,2016-02-16T23:26:42Z
48,70758,4,2016-02-17T08:16:13Z
20,3446,2,2016-02-19T01:21:48Z
614,23234,2,2016-02-19T10:35:45Z
317,55731,1,2016-02-19T06:23:29Z
623,29756,0,2016-02-18T07:57:30Z
62,45662,1,2016-02-15T13:08:59Z
619,62214,4,2016-02-20T20:21:34Z
710,79815,0,2016-02-15T23:55:48Z
25,30809,2,2016-02-17T16:31:11Z
215,27372,2,2016-02-18T01:36:35Z
24,69578,0,2016-02-18T22:09:05Z
74,44175,4,2016-02-20T10:39:44Z
36,64177,2,2016-02-16T07:50:27Z
418,51319,4,2016-02-16T02:40:20Z
218,6715,0,2016-02-20T05:01:28Z
416,18979,1,2016-02-18T08:53:54Z
01,26729,4,2016-02-15T17:45:50Z
613,95128,4,2016-02-17T22:10:51Z
06,32104,1,2016-02-19T16:42:44Z
211,87652,3,2016-02-17T00:51:10Z
225,80185,4,2016-02-17T07:39:29Z
02,95798,0,2016-02-18T04:23:25Z
418,74500,0,2016-02-15T03:58:12Z
422,56475,2,2016-02-17T21:21:27Z
324,59631,0,2016-02-20T22:38:17Z
23,24244,1,2016-02-18T04:41:28Z
01,89248,4,2016-02-19T22:37:11Z
23,3115,0,2016-02-20T20:03:31Z
610,51643,3,2016-02-20T13:31:28Z
315,29646,3,2016-02-15T02:10:11Z
46,79800,3,2016-02-15T17:32:59Z
224,68397,2,2016-02-19T07:36:19Z
415,12641,4,2016-02-17T03:44:47Z
33,97616,1,2016-02-15T18:26:52Z
324,17842,3,2016-02-20T03:16:16Z
76,33988,4,2016-02-17T07:34:26Z
78,98684,2,2016-02-18T08:58:02Z
29,25115,0,2016-02-19T15:03:29Z
815,27547,3,2016-02-16T14:17:14Z
74,36712,0,2016-02-18T23:08:32Z
218,9873,2,2016-02-19T11:41:35Z
712,97922,4,2016-02-18T21:34:09Z
36,28201,4,2016-02-20T02:17:08Z
414,26600,0,2016-02-15T14:17:01Z
411,32841,0,2016-02-20T08:31:45Z
312,78190,1,2016-02-19T11:59:30Z
04,54487,4,2016-02-19T11:00:57Z
615,88577,1,2016-02-19T16:45:36Z
63,23694,2,2016-02-19T19:28:06Z
412,39012,1,2016-02-15T20:10:52Z
619,9119,3,2016-02-16T22:21:53Z
765,95692,3,2016-02-17T11:13:55Z
310,7312,3,2016-02-19T20:42:45Z
412,68223,0,2016-02-15T05:44:27Z
414,28217,2,2016-02-19T18:56:00Z
29,40942,2,2016-02-17T21:19:54Z
71,42130,4,2016-02-16T06:35:13Z
39,47032,0,2016-02-20T02:42:44Z
412,39349,4,2016-02-17T06:44:26Z
14,26558,4,2016-02-19T18:07:38Z
780,31183,4,2016-02-20T03:33:22Z
79,5728,1,2016-02-18T06:56:56Z
62,78854,2,2016-02-18T20:24:04Z
211,47412,4,2016-02-14T23:11:01Z
22,9827,1,2016-02-20T01:59:32Z
723,23052,3,2016-02-18T11:57:45Z
270,2058,1,2016-02-18T00:45:47Z
719,29895,0,2016-02-19T08:20:16Z
35,98670,3,2016-02-17T16:23:36Z
217,66190,2,2016-02-15T06:56:22Z
06,26218,3,2016-02-15T19:43:55Z
623,36284,0,2016-02-16T19:33:28Z
07,47621,0,2016-02-15T08:06:21Z
05,17528,1,2016-02-19T16:29:01Z
33,28904,4,2016-02-16T01:16:58Z
44,19836,1,2016-02-17T22:00:01Z
75,52321,0,2016-02-16T12:16:21Z
216,73347,1,2016-02-19T23:11:40Z
723,35551,2,2016-02-18T14:28:21Z
11,80743,3,2016-02-18T11:57:59Z
415,11200,1,2016-02-18T21:24:00Z
414,20241,0,2016-02-17T13:21:15Z
216,32102,4,2016-02-15T01:50:13Z
328,30309,1,2016-02-19T10:01:30Z
711,81114,4,2016-02-20T16:15:30Z
18,35364,1,2016-02-15T06:50:01Z
725,79012,3,2016-02-20T11:23:37Z
716,95091,0,2016-02-16T04:55:35Z
815,24968,0,2016-02-18T11:46:48Z
311,5875,1,2016-02-15T17:10:16Z
23,18459,4,2016-02-15T00:45:10Z
73,4788,1,2016-02-18T22:24:44Z
610,91018,3,2016-02-19T23:13:17Z
625,14787,3,2016-02-16T01:31:19Z
01,78516,3,2016-02-17T14:32:26Z
48,13822,2,2016-02-15T11:07:18Z
47,37878,1,2016-02-18T04:53:02Z
780,50767,1,2016-02-20T01:30:52Z
72,82779,1,2016-02-19T17:12:14Z
425,24242,4,2016-02-20T09:46:12Z
69,76917,0,2016-02-17T17:34:30Z
418,87770,1,2016-02-17T11:37:52Z
217,68457,1,2016-02-16T01:13:31Z
47,2774,2,2016-02-15T17:32:05Z
62,56919,1,2016-02-17T23:40:14Z
220,33879,3,2016-02-15T01:25:55Z
75,58771,2,2016-02-18T03:48:01Z
328,13331,2,2016-02-15T03:51:46Z
615,18288,1,2016-02-20T16:59:59Z
26,89271,0,2016-02-19T23:28:54Z
316,11698,4,2016-02-17T01:55:06Z
01,87592,0,2016-02-18T12:01:04Z
710,46530,1,2016-02-15T18:52:03Z
06,62585,0,2016-02-16T09:22:13Z
312,19189,4,2016-02-18T07:06:39Z
49,81023,0,2016-02-16T07:04:14Z
715,54533,2,2016-02-15T23:01:02Z
77,37112,0,2016-02-19T11:06:38Z
418,986,1,2016-02-16T21:03:04Z
423,94878,1,2016-02-15T09:52:52Z
05,7913,1,2016-02-20T15:50:22Z
780,5453,4,2016-02-15T00:00:02Z
322,83706,1,2016-02-17T14:24:07Z
39,17930,4,2016-02-19T13:32:32Z
423,30086,0,2016-02-19T15:50:35Z
36,49903,2,2016-02-16T14:11:37Z
219,53470,3,2016-02-16T06:50:09Z
418,69054,2,2016-02-20T07:43:35Z
210,63148,0,2016-02-15T04:30:35Z
48,90503,0,2016-02-16T01:52:52Z
711,67848,4,2016-02-20T04:24:04Z
324,20060,0,2016-02-15T01:34:38Z
317,49630,0,2016-02-17T03:55:15Z
214,61764,1,2016-02-16T08:14:33Z
722,56088,0,2016-02-18T16:00:12Z
15,4476,3,2016-02-17T20:03:35Z
416,99710,3,2016-02-16T13:21:39Z
270,21163,2,2016-02-17T14:59:33Z
41,96689,1,2016-02-20T20:28:19Z
317,56171,3,2016-02-16T04:33:59Z
717,12883,1,2016-02-18T12:44:23Z
323,11793,0,2016-02-18T04:20:47Z
342,93940,2,2016-02-18T05:05:03Z
713,28537,0,2016-02-18T23:56:23Z
714,72337,2,2016-02-17T15:54:13Z
417,23459,2,2016-02-17T14:48:02Z
716,47560,0,2016-02-18T13:10:13Z
43,85038,0,2016-02-20T13:06:17Z
02,78942,0,2016-02-20T14:24:17Z
03,67836,4,2016-02-15T11:29:28Z
614,37878,2,2016-02-16T03:43:23Z
612,23554,1,2016-02-20T03:31:16Z
411,80355,3,2016-02-20T12:07:14Z
311,98278,0,2016-02-18T13:24:16Z
223,69415,2,2016-02-16T01:59:50Z
225,37761,1,2016-02-16T02:39:14Z
315,9746,3,2016-02-16T16:23:50Z
318,30478,3,2016-02-19T01:56:16Z
915,72870,1,2016-02-16T06:17:12Z
45,83215,0,2016-02-18T01:10:13Z
48,10499,2,2016-02-15T05:27:56Z
14,28627,4,2016-02-15T14:31:23Z
75,16929,1,2016-02-19T12:45:31Z
723,30200,3,2016-02-19T18:46:34Z
62,86841,3,2016-02-17T07:40:22Z
21,57128,2,2016-02-18T06:19:27Z
61,93135,1,2016-02-18T08:13:39Z
318,55214,3,2016-02-15T08:52:02Z
423,44567,3,2016-02-19T11:03:43Z
610,57805,3,2016-02-19T10:42:50Z
418,81444,0,2016-02-17T22:03:01Z
223,33668,2,2016-02-16T10:32:20Z
716,98026,2,2016-02-19T03:00:33Z
619,98934,4,2016-02-19T02:46:25Z
49,39149,3,2016-02-16T20:58:38Z
210,1555,1,2016-02-20T03:48:37Z
09,39629,0,2016-02-16T20:01:59Z
211,63220,2,2016-02-16T06:23:27Z
29,57952,4,2016-02-15T10:58:20Z
74,790,2,2016-02-15T09:38:15Z
613,96567,3,2016-02-19T15:33:22Z
723,50664,0,2016-02-20T11:48:12Z
723,84716,1,2016-02-17T08:21:42Z
77,411,3,2016-02-17T15:54:26Z
21,46811,1,2016-02-15T07:53:11Z
423,22342,1,2016-02-19T02:46:43Z
47,1710,4,2016-02-16T21:08:54Z
710,78954,4,2016-02-15T18:26:25Z
422,78931,1,2016-02-16T04:37:24Z
418,74078,2,2016-02-17T21:31:04Z
723,24980,4,2016-02-18T13:58:27Z
220,70233,3,2016-02-17T09:31:06Z
15,60128,0,2016-02-18T16:42:11Z
39,90725,3,2016-02-18T11:26:24Z
09,10,3,2016-02-15T18:34:45Z
31,7614,4,2016-02-17T16:09:08Z
49,91393,4,2016-02-19T16:08:26Z
310,23411,4,2016-02-16T19:07:44Z
66,56460,3,2016-02-15T00:34:04Z
38,69275,1,2016-02-15T12:23:39Z
328,52138,3,2016-02-19T14:42:14Z
79,5323,2,2016-02-16T11:14:19Z
34,6101,1,2016-02-17T20:42:08Z
39,83825,1,2016-02-19T18:25:34Z
322,17711,3,2016-02-20T22:04:00Z
714,25290,4,2016-02-14T23:50:40Z
418,64221,2,2016-02-20T21:38:38Z
710,40703,2,2016-02-16T23:32:26Z
616,2985,3,2016-02-16T06:11:17Z
620,28740,0,2016-02-17T07:58:37Z
624,22727,2,2016-02-19T03:25:56Z
220,2262,1,2016-02-15T01:30:37Z
71,50951,1,2016-02-20T09:24:06Z
28,93295,4,2016-02-15T18:31:44Z
613,12520,4,2016-02-15T11:08:05Z
214,96374,4,2016-02-17T03:20:49Z
412,26761,4,2016-02-15T07:16:26Z
07,43889,3,2016-02-20T05:45:34Z
214,35092,4,2016-02-20T02:51:07Z
65,2981,3,2016-02-17T07:42:40Z
75,51867,1,2016-02-14T23:10:52Z
15,97995,0,2016-02-18T20:47:45Z
09,20586,0,2016-02-20T14:35:21Z
711,18453,3,2016-02-16T12:55:44Z
240,76413,4,2016-02-17T18:59:11Z
312,20661,3,2016-02-18T01:17:22Z
219,82073,4,2016-02-18T06:07:03Z
46,88414,1,2016-02-17T14:10:12Z
25,51327,2,2016-02-15T11:17:59Z
418,21480,0,2016-02-17T19:38:46Z
717,80127,2,2016-02-15T19:30:48Z
616,16909,2,2016-02-16T15:47:24Z
412,6292,1,2016-02-20T05:10:41Z
03,41856,4,2016-02-16T21:22:46Z
725,77877,3,2016-02-17T18:38:28Z
417,69956,0,2016-02-15T16:12:04Z
06,46604,2,2016-02-18T02:18:44Z
65,50911,3,2016-02-16T10:32:12Z
318,97338,1,2016-02-19T23:14:16Z
422,6925,4,2016-02-19T01:59:07Z
18,67055,1,2016-02-19T12:22:37Z
915,75402,4,2016-02-17T22:14:54Z
219,66564,0,2016-02-20T13:33:19Z
416,21451,4,2016-02-17T23:02:26Z
723,12218,0,2016-02-19T05:26:05Z
36,190,2,2016-02-17T20:25:26Z
725,22157,0,2016-02-17T05:08:56Z
11,88464,2,2016-02-20T00:23:44Z
619,44067,2,2016-02-18T05:21:46Z
69,81901,1,2016-02-18T06:48:42Z
23,18080,4,2016-02-19T13:09:48Z
323,79356,1,2016-02-15T05:01:45Z
68,25424,4,2016-02-16T07:39:51Z
324,81938,3,2016-02-15T06:44:56Z
270,95730,0,2016-02-19T12:29:33Z
311,72075,0,2016-02-18T15:26:45Z
418,88500,2,2016-02-17T12:54:46Z
24,14815,4,2016-02-19T18:44:20Z
616,51212,1,2016-02-16T01:46:55Z
720,62580,1,2016-02-16T10:56:02Z
10,47160,3,2016-02-18T19:53:35Z
425,7038,2,2016-02-19T07:02:00Z
315,44702,1,2016-02-20T16:18:04Z
79,69073,0,2016-02-19T16:52:50Z
225,73454,0,2016-02-15T17:46:04Z
616,12589,1,2016-02-15T11:00:40Z
78,50724,1,2016-02-20T03:13:08Z
716,92876,1,2016-02-19T18:24:34Z
74,95862,3,2016-02-19T13:35:39Z
412,42820,4,2016-02-20T16:09:10Z
414,85955,3,2016-02-19T10:54:24Z
311,16988,1,2016-02-20T05:30:46Z
722,33544,4,2016-02-17T00:01:08Z
44,39795,2,2016-02-19T23:56:23Z
323,44327,4,2016-02-16T10:44:33Z
625,19192,1,2016-02-19T22:10:05Z
38,37200,0,2016-02-18T22:44:52Z
270,44344,3,2016-02-20T20:11:23Z
710,28630,1,2016-02-19T12:02:24Z
09,70838,1,2016-02-20T18:40:19Z
915,32023,3,2016-02-18T22:55:57Z
48,41710,0,2016-02-15T09:41:32Z
422,73315,4,2016-02-17T07:47:47Z
214,67667,1,2016-02-20T18:22:26Z
416,11624,3,2016-02-18T08:17:32Z
62,5567,3,2016-02-19T07:24:36Z
620,37110,2,2016-02-17T03:28:13Z
72,7936,2,2016-02-16T15:16:16Z
35,71848,4,2016-02-17T21:59:03Z
219,16227,2,2016-02-19T23:35:35Z
13,47073,2,2016-02-19T04:33:56Z
09,32085,4,2016-02-18T08:03:53Z
423,17268,1,2016-02-16T18:22:05Z
423,78972,4,2016-02-17T18:55:52Z
01,21981,0,2016-02-19T05:15:35Z
722,54730,1,2016-02-16T10:22:09Z
713,10161,1,2016-02-20T17:13:47Z
33,75522,1,2016-02-18T23:33:10Z
24,31250,1,2016-02-15T15:40:34Z
28,83496,0,2016-02-19T12:15:07Z
325,12050,4,2016-02-16T07:39:43Z
422,8010,3,2016-02-16T05:29:21Z
780,14750,1,2016-02-18T07:40:21Z
415,88873,0,2016-02-15T05:33:25Z
328,80432,2,2016-02-17T14:12:20Z
621,13781,1,2016-02-18T19:41:52Z
214,33083,0,2016-02-16T20:58:05Z
78,17139,4,2016-02-17T23:47:58Z
714,88118,4,2016-02-17T07:16:09Z
28,11641,3,2016-02-17T02:34:35Z
79,11889,2,2016-02-15T23:25:51Z
23,99258,1,2016-02-20T22:42:30Z
26,37866,0,2016-02-20T00:42:50Z
765,55315,0,2016-02-16T16:01:34Z
712,3135,3,2016-02-17T16:29:49Z
610,79976,2,2016-02-15T11:43:54Z
79,70190,4,2016-02-18T19:34:14Z
315,30242,4,2016-02-20T10:29:55Z
78,441,4,2016-02-16T13:27:28Z
37,45417,2,2016-02-19T19:32:29Z
315,80373,1,2016-02-16T12:11:56Z
414,86940,1,2016-02-19T16:42:22Z
65,17991,4,2016-02-15T23:30:31Z
73,40341,0,2016-02-20T21:58:12Z
417,25091,4,2016-02-17T02:16:45Z
07,88649,2,2016-02-18T07:38:17Z
321,46015,2,2016-02-19T23:04:26Z
12,51189,1,2016-02-19T08:26:08Z
270,89165,3,2016-02-20T13:55:47Z
219,51259,0,2016-02-19T08:10:57Z
323,14535,1,2016-02-20T08:58:30Z
325,70525,1,2016-02-16T03:46:17Z
710,43754,4,2016-02-15T20:32:05Z
317,45856,2,2016-02-19T15:41:25Z
216,66016,0,2016-02-15T07:57:04Z
71,83229,4,2016-02-20T04:57:00Z
412,62488,0,2016-02-20T22:39:47Z
328,84140,2,2016-02-15T14:04:44Z
26,19759,2,2016-02-20T15:33:50Z
220,49077,1,2016-02-17T08:24:35Z
316,68987,4,2016-02-19T07:44:35Z
312,83412,4,2016-02-19T15:44:10Z
624,73954,1,2016-02-20T18:44:06Z
711,19992,1,2016-02-17T12:09:54Z
20,78873,2,2016-02-16T03:10:17Z
418,67855,4,2016-02-20T13:25:12Z
716,17071,4,2016-02-18T03:43:01Z
423,13107,1,2016-02-15T05:05:45Z
12,56996,4,2016-02-18T10:41:39Z
48,78791,2,2016-02-17T12:10:48Z
412,51952,4,2016-02-16T21:27:44Z
411,90859,1,2016-02-17T16:56:51Z
213,48492,4,2016-02-16T17:05:24Z
35,72631,2,2016-02-19T09:13:37Z
21,60716,2,2016-02-15T13:50:13Z
321,51211,1,2016-02-17T11:30:37Z
08,37134,1,2016-02-15T23:29:07Z
29,98267,1,2016-02-20T18:19:05Z
780,5002,0,2016-02-18T16:35:35Z
712,81986,3,2016-02-16T13:09:11Z
723,46889,0,2016-02-18T09:01:14Z
417,46757,4,2016-02-20T22:46:06Z
48,88560,1,2016-02-18T13:42:58Z
323,71221,2,2016-02-16T03:23:13Z
71,76719,4,2016-02-18T10:54:54Z
317,60807,0,2016-02-18T05:18:48Z
412,39704,4,2016-02-19T06:14:07Z
320,54995,0,2016-02-17T17:20:11Z
619,13264,2,2016-02-18T10:05:16Z
44,28697,2,2016-02-19T03:34:23Z
33,509,2,2016-02-18T04:37:13Z
620,83475,0,2016-02-16T13:28:18Z
28,55194,3,2016-02-17T15:26:59Z
34,10875,0,2016-02-15T19:21:06Z
217,6795,2,2016-02-20T14:43:18Z
34,70728,4,2016-02-16T19:41:45Z
79,14742,1,2016-02-19T12:15:08Z
06,30744,0,2016-02-15T01:56:47Z
710,58898,0,2016-02-17T02:52:45Z
35,41856,3,2016-02-20T06:24:23Z
23,336,1,2016-02-17T17:53:50Z
05,12672,1,2016-02-16T13:10:10Z
217,70186,4,2016-02-15T02:10:38Z
21,19949,1,2016-02-17T08:34:59Z
74,34974,4,2016-02-18T05:52:44Z
22,64152,0,2016-02-19T02:23:23Z
780,42792,4,2016-02-18T12:49:10Z
915,67704,4,2016-02-19T01:11:27Z
422,73922,1,2016-02-20T05:05:23Z
617,44462,0,2016-02-19T11:26:48Z
422,54629,1,2016-02-19T22:30:06Z
415,53299,3,2016-02-20T20:11:54Z
415,29418,3,2016-02-15T23:05:27Z
316,2798,3,2016-02-17T09:52:10Z
342,17902,1,2016-02-15T10:01:08Z
66,82366,2,2016-02-16T22:51:54Z
328,46711,2,2016-02-20T16:11:43Z
42,64474,0,2016-02-18T02:34:53Z
422,98415,3,2016-02-15T18:20:49Z
219,85326,3,2016-02-17T14:50:54Z
765,58256,2,2016-02-18T23:53:19Z
422,30667,2,2016-02-16T03:00:43Z
39,14442,4,2016-02-19T21:11:40Z
423,89112,0,2016-02-19T09:38:19Z
410,83821,4,2016-02-16T12:22:31Z
214,94018,0,2016-02-20T21:37:04Z
29,80133,1,2016-02-20T20:42:54Z
74,24146,3,2016-02-17T09:33:10Z
15,46170,3,2016-02-18T22:19:44Z
312,40310,3,2016-02-19T07:30:06Z
620,67487,4,2016-02-15T07:17:21Z
46,17257,3,2016-02-18T03:56:43Z
317,60756,0,2016-02-15T23:04:20Z
33,97851,3,2016-02-20T18:10:08Z
218,52468,1,2016-02-18T06:31:11Z
68,42136,1,2016-02-17T02:23:15Z
34,71603,1,2016-02-15T02:23:13Z
612,30000,3,2016-02-15T23:49:16Z
04,58592,1,2016-02-19T04:28:21Z
36,48154,2,2016-02-17T06:14:05Z
05,56491,1,2016-02-16T09:31:48Z
625,23556,3,2016-02-17T18:59:33Z
418,84714,1,2016-02-15T07:43:49Z
11,40911,2,2016-02-17T11:12:01Z
61,50541,0,2016-02-17T16:31:29Z
815,79325,1,2016-02-15T08:54:49Z
22,84259,2,2016-02-17T21:10:27Z
69,82189,2,2016-02-19T19:39:22Z
311,39975,3,2016-02-15T15:38:30Z
765,26820,1,2016-02-17T12:49:11Z
418,33804,4,2016-02-16T09:25:31Z
418,81403,1,2016-02-17T19:13:11Z
211,15891,4,2016-02-17T07:46:39Z
65,12576,0,2016-02-18T08:25:12Z
324,90620,4,2016-02-17T22:57:18Z
622,81803,2,2016-02-20T07:33:07Z
711,83568,0,2016-02-18T05:08:33Z
328,32569,1,2016-02-16T08:29:21Z
765,92561,2,2016-02-15T14:48:57Z
41,81633,2,2016-02-20T09:34:17Z
46,85606,4,2016-02-20T22:44:03Z
01,68073,1,2016-02-19T13:45:11Z
612,40057,3,2016-02-18T09:37:35Z
328,39282,2,2016-02-15T06:57:56Z
716,15580,1,2016-02-18T11:43:58Z
715,90559,3,2016-02-18T03:58:28Z
315,26842,3,2016-02-15T02:38:07Z
65,25637,0,2016-02-20T13:54:53Z
321,82703,3,2016-02-19T23:47:42Z
915,59018,0,2016-02-17T14:45:55Z
710,20621,0,2016-02-15T22:37:44Z
618,73369,0,2016-02-19T10:19:48Z
66,14471,0,2016-02-17T05:33:12Z
76,45030,1,2016-02-15T05:00:25Z
713,10651,2,2016-02-18T22:02:31Z
11,65549,3,2016-02-18T02:33:39Z
65,94919,2,2016-02-15T17:33:59Z
717,23332,1,2016-02-19T14:38:02Z
224,77804,4,2016-02-20T12:47:56Z
46,47139,2,2016-02-15T03:27:52Z
715,34699,4,2016-02-16T23:53:39Z
620,39588,4,2016-02-15T16:13:28Z
270,11687,1,2016-02-18T15:33:21Z
07,70107,1,2016-02-20T19:38:14Z
04,63976,4,2016-02-19T12:44:49Z
74,5164,4,2016-02-15T02:50:47Z
220,23239,4,2016-02-20T16:27:30Z
717,50865,4,2016-02-19T04:13:08Z
217,12517,1,2016-02-19T17:59:54Z
342,9736,1,2016-02-18T12:38:23Z
44,14771,4,2016-02-15T02:40:31Z
223,86870,0,2016-02-15T02:36:49Z
11,88449,4,2016-02-15T17:46:11Z
220,87260,3,2016-02-20T21:28:42Z
765,72652,2,2016-02-19T11:40:56Z
318,93994,4,2016-02-19T10:38:35Z
44,48554,1,2016-02-18T17:37:13Z
425,49556,2,2016-02-19T00:31:32Z
422,95068,3,2016-02-18T00:41:57Z
33,91820,1,2016-02-19T09:54:58Z
410,24106,3,2016-02-17T20:04:43Z
324,85845,0,2016-02-20T03:14:18Z
66,40073,2,2016-02-16T18:49:18Z
219,30088,4,2016-02-15T16:04:00Z
22,52637,2,2016-02-20T09:16:19Z
318,45958,0,2016-02-15T08:34:41Z
71,48930,3,2016-02-16T19:04:15Z
02,20485,3,2016-02-19T00:24:17Z
07,91868,3,2016-02-15T01:24:16Z
612,70946,1,2016-02-17T05:43:41Z
612,11600,2,2016-02-20T11:43:54Z
619,30358,3,2016-02-15T11:50:58Z
65,99217,2,2016-02-19T14:02:17Z
815,13429,4,2016-02-15T04:31:13Z
210,40622,2,2016-02-20T10:19:39Z
63,71079,4,2016-02-16T19:51:39Z
08,28214,4,2016-02-20T02:10:19Z
618,89312,0,2016-02-15T06:46:11Z
610,21705,2,2016-02-20T17:57:54Z
411,89957,1,2016-02-20T03:41:58Z
12,29314,1,2016-02-16T04:51:16Z
615,28440,3,2016-02-16T18:25:06Z
